,CountryName,CountryCode,IndicatorName,IndicatorCode,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
209,Solomon Islands,SLB,Inflation,FP.CPI.TOTL.ZG,7.88956187,6.925837321,10.92963419,8.269463493,6.985842027,7.330663416,11.21998702,7.666020135,17.3200652,7.092717169,1.051481633,7.34270706,5.912006025,5.391363886,5.165902379,-0.574469286,0.512485626,0.48868676,3.46147485,1.63485544,2.963549921,-0.115437894
211,El Salvador,SLV,Inflation,FP.CPI.TOTL.ZG,2.271287568,3.750820575,1.865525036,2.120390917,4.451943924,4.690948709,4.037123594,4.578085724,6.707922935,1.055950297,1.179335769,5.128923767,1.729734816,0.757669185,1.141344675,-0.731384487,0.604049087,1.012354033,1.090330006,0.075324135,-0.371590212,3.466925853
214,Serbia,SRB,Inflation,FP.CPI.TOTL.ZG,71.12062879,95.00522581,19.49083216,9.876178897,11.02636272,16.11998065,11.724023,6.391706444,12.41098678,8.116950922,6.142553602,11.13739763,7.330385896,7.694263629,2.082447939,1.39235822,1.122313974,3.131062486,1.959840763,1.849229845,1.575532901,4.085102853
215,Sub-Saharan Africa (excluding high income),SSA,Inflation,FP.CPI.TOTL.ZG,4.199288256,5.077450455,5.032822757,6.084424899,4.178160001,6.605240855,6.616554305,7.02551437,10.29697582,6.110793876,4.089729895,5.686319596,6.575899708,4.905208757,4.403802717,3.472387529,5.495200286,5.209717059,4.274621986,2.781106312,3.301806762,4.611672178
217,Sub-Saharan Africa,SSF,Inflation,FP.CPI.TOTL.ZG,4.500788563,5.147468002,4.705791237,5.679417711,4.136632131,6.427552781,6.537843953,6.78669789,10.37852448,7.215314136,4.03314139,5.366210929,6.581831051,4.885163876,4.402253092,3.550759674,5.432710958,5.196981853,4.092978193,2.77698537,3.313322895,4.611672178
218,Small states,SST,Inflation,FP.CPI.TOTL.ZG,3.067439669,3.414789461,2.628256097,2.445195682,3.158193243,3.475806938,4.09405791,4.965976546,8.758727696,2.795512836,3.250344092,4.795882662,3.635400481,1.923436041,1.641629826,0.961100059,1.129801633,1.820399997,2.280053269,1.431355982,0.615892758,2.428445328
221,Slovak Republic,SVK,Inflation,FP.CPI.TOTL.ZG,12.0357806,7.329620191,3.12714223,8.554143054,7.548500882,2.709084946,4.483331204,2.756723716,4.598179763,1.615104641,0.957018133,3.919285991,3.606102635,1.40047369,-0.07616533,-0.325219777,-0.520010196,1.311945882,2.514037129,2.664561334,1.936941267,3.149606299
222,Slovenia,SVN,Inflation,FP.CPI.TOTL.ZG,8.911744187,8.379665875,7.480777707,5.544164218,3.592975942,2.451501323,2.457924442,3.657495633,5.647423806,0.839262247,1.801170221,1.802851719,2.59741386,1.769200859,0.199343827,-0.525552286,-0.054999542,1.429107433,1.73860862,1.630522608,-0.054856816,1.917065061
223,Sweden,SWE,Inflation,FP.CPI.TOTL.ZG,0.899143734,2.405958341,2.158482136,1.925655349,0.373659829,0.453170853,1.360214686,2.212168834,3.437049106,-0.494460544,1.157988027,2.961150738,0.888377507,-0.04429297,-0.179638494,-0.046784745,0.984269245,1.794499047,1.953535301,1.784150974,0.497367319,2.163197364
229,Chad,TCD,Inflation,FP.CPI.TOTL.ZG,3.822600881,12.43128653,5.191818952,-1.752569412,-5.355400289,7.890365675,8.03628898,-8.97473962,10.29697582,9.952422907,-2.077865746,2.029240537,7.516623647,0.222671565,1.681973139,4.377126651,-0.792440525,-1.53709963,4.274621986,-0.971939175,4.464144372,-0.77284437
230,East Asia & Pacific (IDA & IBRD countries),TEA,Inflation,FP.CPI.TOTL.ZG,2.158518106,4.272670245,2.34316991,3.234648173,4.534213741,4.540369196,4.63747436,4.810237043,10.33682603,3.675033055,3.611962344,5.159004977,3.026963911,2.927583516,3.370406974,1.086486299,1.757111589,2.88291165,2.828715785,1.857838416,2.393162393,2.544792136
231,Europe & Central Asia (IDA & IBRD countries),TEC,Inflation,FP.CPI.TOTL.ZG,13.18089059,7.857538522,5.698990479,4.721553366,6.88205439,7.579999291,6.997129035,8.40253419,10.44412838,3.466723732,6.142553602,7.668629556,3.373498084,3.384856461,2.531878314,3.8676347,0.755576136,3.131062486,2.611223783,2.675992026,2.732492094,5.080719169
233,Thailand,THA,Inflation,FP.CPI.TOTL.ZG,1.591969175,1.626908873,0.697308977,1.804349946,2.759149262,4.540369196,4.63747436,2.241540953,5.468489496,-0.845716092,3.247588424,3.808790581,3.014899503,2.184886185,1.895141819,-0.900424963,0.188149704,0.665631893,1.063897542,0.706728601,-0.845937147,1.230395413
236,Latin America & the Caribbean (IDA & IBRD countries),TLA,Inflation,FP.CPI.TOTL.ZG,5.370701037,5.421937037,4.635496969,4.924643927,4.560205074,4.69511305,4.287909842,5.843975705,8.558182335,2.591946734,3.733377577,5.128923767,4.111509811,2.767896661,3.4381666,3.129002745,2.724612233,2.627622973,2.272059872,2.087230892,1.380426473,4.261051274
238,Middle East & North Africa (IDA & IBRD countries),TMN,Inflation,FP.CPI.TOTL.ZG,2.289219961,2.269757205,2.721032849,4.268953958,3.961800303,3.493685346,6.251724667,4.74390639,12.66285283,3.292900212,3.966779089,5.020099832,6.335285446,4.821019563,2.908202985,1.557907113,2.738412087,4.321352183,4.462311085,3.005389494,2.415130941,5.874107549
239,Tonga,TON,Inflation,FP.CPI.TOTL.ZG,6.327635514,8.290283189,10.35906079,11.63862196,10.97340537,8.665692211,6.149116065,5.842248749,10.44698751,1.426859721,3.534912392,6.27075303,1.147538537,0.775629322,2.510876333,-1.05399832,2.578155152,7.517062836,5.03209692,1.179543348,-0.349737697,5.640511406
240,South Asia (IDA & IBRD),TSA,Inflation,FP.CPI.TOTL.ZG,4.00943591,3.148261446,3.332564933,3.805858995,4.105936983,6.941475411,6.77492886,7.196728975,10.9746442,4.976824477,7.581529776,10.25024503,9.469403359,7.458089097,6.828647805,4.158255891,4.171390211,4.520228675,3.331395164,3.628949659,5.691074747,5.545654308
241,Sub-Saharan Africa (IDA & IBRD countries),TSS,Inflation,FP.CPI.TOTL.ZG,4.500788563,5.147468002,4.705791237,5.679417711,4.136632131,6.427552781,6.537843953,6.78669789,10.37852448,7.215314136,4.03314139,5.366210929,6.581831051,4.885163876,4.402253092,3.550759674,5.432710958,5.196981853,4.092978193,2.77698537,3.313322895,4.611672178
242,Trinidad and Tobago,TTO,Inflation,FP.CPI.TOTL.ZG,3.555413197,5.536653263,4.150058617,3.811106244,3.72154939,6.874534596,8.329603515,7.894388348,12.03034455,6.978087253,10.54920032,5.107132893,9.260281371,5.199817405,5.684418146,4.661215981,3.070667425,1.880384402,1.018569302,1.00054293,0.598986331,2.059227469
243,Tunisia,TUN,Inflation,FP.CPI.TOTL.ZG,2.962307947,1.983333333,2.721032849,2.712592475,3.63228005,2.017786414,3.225253374,2.966944325,4.345028076,3.664903306,3.338979636,3.24002842,4.611844322,5.316235313,4.625550995,4.437371273,3.629399374,5.308848396,7.30759176,6.720075329,5.634151159,5.706350208
244,Turkiye,TUR,Inflation,FP.CPI.TOTL.ZG,54.91537058,54.40018876,44.96412095,21.60243845,8.598261681,8.179160368,9.597242123,8.75618091,10.44412838,6.250976631,8.566444206,6.471879671,8.891569965,7.493090305,8.854572714,7.670853648,7.775134153,11.14431108,16.3324639,15.17682157,12.27895745,19.59649269
246,Tanzania,TZA,Inflation,FP.CPI.TOTL.ZG,5.923961096,5.147468002,5.317833661,5.303566215,4.735801439,5.034570093,7.250972621,7.02551437,10.27839376,12.14222787,6.200155956,12.69096947,16.00109385,7.870723646,6.13161433,5.58816953,5.174766293,5.318716052,3.494458489,3.46428058,3.290290628,3.690919588
247,Uganda,UGA,Inflation,FP.CPI.TOTL.ZG,3.392021585,1.865125241,-0.287508512,8.680476516,3.72128744,8.448726423,7.310676136,6.138510833,12.05085555,13.01725619,3.976552885,16.56434962,12.67903772,4.905208757,3.07570669,5.589686063,5.706375046,5.209717059,2.61601191,2.867588034,3.313322895,2.204572048
248,Ukraine,UKR,Inflation,FP.CPI.TOTL.ZG,28.20309724,11.95880854,0.757420846,5.179677819,9.048067861,13.56957649,9.052524911,12.83877962,25.22646171,15.88119246,9.372931051,7.955724663,0.568727972,-0.238948626,12.07185629,48.69986464,13.9127102,14.43832275,10.95185594,7.886717456,2.732492094,9.363139177
249,Upper middle income,UMC,Inflation,FP.CPI.TOTL.ZG,5.338951029,5.701900183,5.464426257,4.634226744,4.699389725,4.365285901,4.533642897,5.693316804,9.865885393,2.554019008,3.711194937,5.005595181,3.685208029,2.744836219,3.068812104,1.548691582,1.728264633,3.131062486,2.565728801,1.968230368,1.620886617,4.028528882
250,Uruguay,URY,Inflation,FP.CPI.TOTL.ZG,4.763824727,4.359340652,13.97247259,19.37973017,9.157605075,4.69927739,6.397649744,8.114645612,7.877073747,7.062218744,6.69870887,8.092832063,8.097765806,8.57513504,8.877353332,8.666269871,9.639413476,6.218093826,7.606533604,7.881988709,9.756406361,7.747914023
251,United States,USA,Inflation,FP.CPI.TOTL.ZG,3.376857271,2.826171119,1.586031627,2.270094973,2.677236693,3.392746845,3.225944101,2.852672482,3.839100297,-0.355546266,1.640043442,3.156841569,2.069337265,1.464832656,1.622222977,0.118627136,1.261583206,2.130110004,2.442583297,1.812210075,1.233584396,4.697858864
253,St. Vincent and the Grenadines,VCT,Inflation,FP.CPI.TOTL.ZG,0.167679637,0.900858486,1.85550399,0.205981709,2.960039467,3.733429165,2.740675161,7.236147016,10.06624182,0.421539126,0.747109026,3.186031116,2.598444141,0.805127804,0.193858561,-1.73361195,-0.149641648,2.153336488,2.324144854,0.913069725,-0.628131309,1.572729325
257,Vietnam,VNM,Inflation,FP.CPI.TOTL.ZG,-1.710337279,-0.431544512,3.830828382,3.234648173,7.754947487,8.284572431,7.418017151,8.344448898,23.11544835,6.7169827,9.207466488,18.67773228,9.094703396,6.592674759,4.084554466,0.631200905,2.66824817,3.520256888,3.539628059,2.795823675,3.220934367,1.834715548
258,Vanuatu,VUT,Inflation,FP.CPI.TOTL.ZG,2.537688442,3.577554521,1.963567542,3.016241299,1.418918919,1.199200533,2.040816327,3.935483871,4.841713222,4.29706573,2.762694695,0.873793105,1.347403629,1.458933718,0.798863838,2.483268757,0.842069084,3.084526244,2.330963796,2.762520194,5.329350731,2.343283582
259,World,WLD,Inflation,FP.CPI.TOTL.ZG,3.433515634,3.836572621,2.90799857,3.025045263,3.517999031,4.107250707,4.267174634,4.810237043,8.949953354,2.928564327,3.34686867,4.82239636,3.725326661,2.621050017,2.346268657,1.434317634,1.550016417,2.19201011,2.438736555,2.186901545,1.920968006,3.495057574
260,Samoa,WSM,Inflation,FP.CPI.TOTL.ZG,0.96678235,3.838284639,8.050314465,0.115830116,16.31315079,1.856763926,3.700086806,5.577063932,11.56590684,6.324953362,0.777007269,5.235415915,2.049018835,0.610085721,-0.406816088,0.724470135,1.304718693,1.749896775,4.197458887,0.98232657,-1.568912477,3.133204732
263,South Africa,ZAF,Inflation,FP.CPI.TOTL.ZG,5.338951029,5.701900183,9.494710703,5.679417711,-0.692030271,2.062846165,3.243907765,6.177806835,10.07457552,7.215314136,4.089729895,4.99926697,5.724657917,5.784469097,6.129837703,4.540642277,6.571396422,5.184246648,4.517165228,4.12024587,3.210035975,4.611672178
264,Zambia,ZMB,Inflation,FP.CPI.TOTL.ZG,26.03041179,21.39378218,22.23334464,21.40157839,17.96778911,18.3244397,9.019572472,10.6573496,12.44557935,13.39525463,8.501761334,6.429396811,6.575899708,6.977676055,7.806875536,10.11059289,17.86973008,6.577311542,7.494571927,9.150316443,15.73258514,22.02123429
